time,precip,v925,v850,v700,v500s,v500u,u925s,u925u,u850s,u850u,u700s,u700u,u700,u500s,u500u,sh925s,sh925u,sh850s,sh850u,sh700s,sh700u,sh500s,sh500u,rh925s,rh925u,rh850s,rh850u,rh700s,rh700u,rh500s,rh500u,z925s,z925u,z850s,z850u,z700u,z500u,z500uu,t925s,t925u,t850s,t850u,t700s,t700u,t500s,t500u,vo925s,vo925u,vo850s,vo850u,vo700s,vo700u,vo500s,vo500u,vv925s,vv925u,vv850s,vv850u,vv700s,vv700u,vv500s,vv500u,topnetolr,t2mu,t2ms,d2ms,d2mu,vimd,v10,u10,u10u,mslps,mslpu,windwaveperiodes,windwaveperiodeu,windwavedirections,windwavedirectionu,waveperiodes,waveperiodeu,firstswells,firstswellu,secondswellu,secondswells,ssts,sstu,skts,sktu,sps,spu,tcwv,tclw,runoff,lowcloudcover,highcloudcover,mediumcloudcover,totalcloudcover,surfacethermalradiation,vitef,surfacesolarradiation,cens_,t2m_,st_,sst_,mslp_,sp_,u10_,v10_,v925_,v850_,v700_,u925_,u850_,u700_,vv925_,vv850_,vv700_,vo925_,vo850_,vo700_,sh925_,sh850_,sh700_,rh925_,rh850_,rh700_,z925_,z850_,t925_,t850_,t700_,mslpshan_,spshan_,t2mshan_,sktshan_,mslpsib_,spsib_,t2msib_,sktsib_,z925sib_,z850sib_,t2mct_,sstct_,stct_,mslpct_,spct_,v925ct_,v850ct_,v700ct_,u925ct_,u850ct_,u700ct_,vv925ct_,vv850ct_,vv700ct_,vo925ct_,vo850ct_,vo700ct_,sh925ct_,sh850ct_,sh700ct_,rh925ct_,rh850ct_,rh700ct_,div925ct_,div850ct_,div700ct_
9/3/2021,0.07166556,2.8923607,2.209767,-0.16892116,1.6955032,0.72260284,-5.531776,6.071007,-3.9421582,6.14384,-8.428556,-2.5229983,-2.5229983,-7.577107,0.70835435,0.012647349,0.015569404,0.009494553,0.011881872,0.004438544,0.009668387,0.001385317,0.005149082,74.12039,89.09211,74.645004,86.35363,41.651867,79.12306,16.676943,80.69528,7690.5757,7402.685,14844.335,14586.455,30694.328,57413.586,57458.27,291.98642,295.3257,290.69827,292.97208,280.09082,284.86636,268.21198,271.21082,-2.91E-05,2.18E-05,1.14E-07,1.20E-05,1.19E-07,1.60E-05,1.17E-05,-2.58E-06,0.065569356,-0.042328082,0.104131944,0.009028991,0.027472258,0.023782175,0.033941507,0.009278217,-239.38225,300.9203,296.91895,294.32175,282.318,0.15940094,1.7412962,-1.5831718,1.8359972,101359.74,100922.91,5.4507575,2.8367383,76.49298,182.26282,0.6711631,3.5832677,0.12281528,0.5541989,0.04733467,0.027577717,300.12598,227.50949,299.79248,302.53387,100819.875,100779.19,39.70924,0.010999044,0.009241204,3.585402,60.956318,6.2987967,68.76501,-197229.28,137.403,799255.4,3.411890783,299.6838638,301.77771,302.5680225,100991.2723,100410.0076,3.183288096,1.505487585,1.62930792,0.862525616,1.635956745,4.872361746,6.378547808,4.061019442,-0.007400423,-0.031283148,-0.108847987,-6.18E-06,-5.17E-06,2.10E-06,0.014323907,0.011708215,0.008439733,83.19678258,79.03970563,94.77381971,7546.326379,14705.96892,294.5620125,290.7798792,281.9823183,101116.8506,99047.84725,296.9615142,297.5513679,101687.875,90378.67204,285.8318721,286.9576604,7825.740129,14754.0425,300.3550508,302.9952167,302.7727921,100843.1556,100837.2365,3.343921017,2.565001283,2.249891583,1.49081345,1.635156018,1.401233166,0.014129795,0.008710306,-0.045742545,-5.68E-07,7.11E-07,-2.31E-06,0.015393493,0.012488494,0.008800786,86.40980913,80.61119754,81.32585483,7.10E-07,-2.27E-06,-4.21E-06
9/4/2021,0.529949739,2.495147,0.48581952,-4.2028065,0.47003046,-0.052532196,-4.914243,6.869774,-4.3516326,6.8016677,-10.04068,-4.2407527,-4.2407527,-6.369752,2.2014148,0.012631331,0.015921175,0.0102466,0.012405819,0.005999977,0.009531307,0.002294916,0.005164159,70.35196,86.664665,71.38712,87.29284,58.32836,81.69723,27.200912,72.79278,7769.8013,7441.215,14915.253,14629.631,30742.023,57462.46,57458.83,291.91098,295.265,290.75998,293.1829,280.29437,285.0937,268.56357,271.5685,-2.32E-05,2.80E-05,-1.36E-05,1.78E-05,1.59E-06,1.79E-05,-1.16E-05,2.47E-06,0.055066545,-0.00569268,0.07657702,-0.006578286,0.01964108,0.042465687,0.04777884,0.054472364,-256.34872,301.1487,296.99417,294.66156,282.4915,-0.31987762,2.3090234,-1.8340759,1.771627,101184.945,100836.37,5.6096725,3.503413,90.587074,205.97403,0.59407896,3.6693325,0.12299803,0.5217452,0.042947136,0.011220297,300.16705,227.46677,299.9003,302.59894,100917.695,100826.51,41.74735,0.012203217,0.009099643,2.3516974,43.639343,10.543537,61.959045,-210407.05,228.00552,853560.7,2.916584146,300.4587542,301.8310304,302.574865,100992.2469,100412.049,2.05132685,1.107538899,0.472732919,-1.235858377,-1.631550159,3.686203221,5.349549621,4.881469879,0.006916914,0.013044429,0.019920289,-8.06E-06,-5.02E-06,5.55E-06,0.013780041,0.010762018,0.007819258,76.9322275,71.13236963,92.032663,7567.964392,14736.935,295.2389275,291.1309083,282.2522767,101434.1485,99357.76896,297.0131488,297.4741013,101989.3632,90608.68029,285.0475346,285.9218488,8057.002875,14969.11396,300.7455675,303.0039683,302.7615138,100866.074,100860.1478,3.904684808,3.570559671,3.61266025,1.279625771,1.474361025,0.914717115,-0.004234622,0.001244038,0.004137249,6.67E-06,6.35E-06,2.22E-06,0.015406964,0.012245737,0.008407162,85.19397692,77.90800133,76.69054408,-2.73E-07,1.05E-06,-2.57E-07
9/5/2021,7.023625818,2.1613708,0.34985924,-3.3775597,-1.1836038,0.77129114,-5.318232,3.595403,-4.2476206,4.3303213,-4.6212516,-5.621963,-5.621963,-4.8974156,0.99819374,0.01358956,0.01546561,0.011823469,0.012240826,0.007446956,0.009674234,0.00407473,0.005518509,78.22012,86.01403,81.484726,88.23948,67.78931,80.15975,84.84106,69.24784,7883.2827,7534.7856,14998.671,14723.139,30854.826,57592.39,57603.727,292.0561,295.32852,290.26358,293.11703,280.14774,284.83157,268.3371,271.31256,-2.37E-05,3.63E-05,-2.22E-05,1.75E-05,-2.69E-06,1.00E-05,1.24E-05,-9.25E-06,0.063619174,-0.042711698,0.057716686,0.006213188,-0.058165036,-0.086014874,0.036690194,0.03176415,-225.75594,300.86725,296.86053,295.33313,282.6131,-0.32642555,2.3929687,-1.8082066,1.7681586,101184.75,100651.13,4.5110703,3.11276,96.97354,185.04564,0.56652725,3.8461766,0.14916357,0.453537,0.049688973,0.027577082,300.22498,227.42834,300.00568,302.78964,101106.164,100914.516,51.93548,0.047392845,0.010227163,7.18619,62.407303,54.678215,81.116714,-146485.03,-284.58936,673507.4,2.350148494,300.7055663,302.0847704,302.6579992,101010.3944,100431.804,2.228071738,1.027005029,0.51145835,-1.555914132,-1.046508748,3.252975738,4.118491979,1.419072132,-0.008878063,-0.018950489,-0.016932889,-6.57E-06,-1.15E-06,4.68E-06,0.014202711,0.011422493,0.007910713,78.17637238,75.08310158,82.31328692,7589.441642,14764.31717,295.4747763,291.2000525,282.7701325,101648.7838,99562.54763,296.6363058,297.2166033,102019.9558,90639.44892,284.6169792,285.4864367,8086.914213,15002.27598,301.3493479,303.0575817,302.8604517,100918.0624,100912.1524,1.884878698,2.369749829,3.603534129,-0.194868122,-0.028169551,0.098809584,-0.012121508,-0.008150887,-0.001589778,7.29E-06,5.99E-06,-2.10E-06,0.015623507,0.012398977,0.008221866,85.41793488,78.39402733,71.75279746,-4.41E-07,9.25E-07,-1.44E-07
9/6/2021,4.189845625,1.4584173,0.7970613,-0.32667923,-0.37666446,0.076114655,-5.0656085,3.7208295,-3.7491236,4.7200327,-3.220389,-5.2388015,-5.2388015,-4.571756,0.8732313,0.013306003,0.015156524,0.01202088,0.011596187,0.007924059,0.00904725,0.003700315,0.004975951,84.83825,88.99759,85.31025,88.74181,76.247604,79.20053,71.395424,72.51042,7915.509,7510.6274,15006.958,14693.781,30826.81,57551.484,57756.137,291.7807,295.16803,289.64038,292.67767,279.2896,284.34372,268.41193,270.76553,-5.90E-06,2.66E-05,-1.68E-05,2.61E-05,2.58E-06,8.67E-06,1.78E-05,7.92E-06,0.027381936,-0.076230325,0.03737032,0.001636785,-0.07227453,-0.12714513,-0.0755823,-0.12498772,-247.48067,300.35205,296.45737,295.6099,281.22507,-0.2976284,0.8583209,-1.6559721,2.1528862,101290.58,100642.01,3.6365662,2.5818279,97.03695,187.4122,0.5380625,3.4287188,0.16081837,0.43199593,0.039853416,0.03445307,300.22482,227.39905,299.9783,302.67688,101173.45,100905.984,51.73729,0.053242683,0.099649034,14.707438,70.38501,27.025509,68.62602,-152525.67,-697.84375,800146.6,0.932227061,300.4452179,301.9961371,302.5681108,101022.9771,100443.4813,2.949891654,0.783861134,-0.024232782,-0.500106604,1.086834229,4.115061758,3.980930196,0.488224784,-0.001609655,-0.004397227,-0.009490025,-1.99E-06,2.20E-06,2.98E-06,0.01421772,0.011630527,0.008293559,79.57088492,76.88524683,88.97774254,7591.365146,14762.53813,295.1985088,291.1064354,282.696885,101494.5371,99406.89533,295.9473458,296.5466458,101599.6818,90307.06488,285.8016442,286.4412117,7766.262663,14711.251,300.5713271,303.075415,302.8253179,100918.4506,100912.5353,1.536910091,1.774096292,1.33169303,0.25229291,0.245585143,0.002476604,-0.014456391,-0.023263136,-0.059979921,6.42E-06,5.24E-06,-4.35E-06,0.015742986,0.012971299,0.008780217,88.11525113,83.06137771,78.71331254,-1.27E-06,-1.54E-06,-2.83E-06
9/7/2021,23.66462606,2.9772263,2.4543922,2.8976948,2.9251156,-1.9090927,-3.2561154,7.3091516,-2.0929127,6.491865,-6.310176,-3.918412,-3.918412,-5.2797737,2.9477856,0.013497971,0.015551351,0.01122951,0.010871315,0.006268695,0.008985894,0.002102582,0.004454228,82.570404,92.188896,80.04263,91.198265,64.19561,81.471535,43.197872,75.135376,7963.4883,7421.197,15057.328,14606.102,30730.512,57445.95,57700.93,291.0411,294.22763,289.59656,292.07968,279.1881,284.03778,268.21167,270.1663,-1.67E-05,3.79E-05,-1.13E-05,2.75E-05,-1.20E-05,5.06E-06,-3.82E-06,6.86E-06,0.012632648,-0.13075674,0.034570813,-0.04523774,-0.003944675,0.002906522,0.001483996,-0.073696055,-262.8744,300.24542,296.0923,295.6583,281.2341,0.36937526,2.2122772,-0.43720496,3.1687012,101468.25,100842.805,3.6674294,2.404353,111.998474,193.85612,0.63349444,3.4139903,0.14955328,0.49252954,0.059059776,0.04578209,300.13342,227.28284,299.93225,302.64886,101178.96,100775.555,44.68514,0.051193237,0.046459336,9.162204,40.872097,20.882034,60.14191,-169491.9,-310.58072,755305.3,3.171301942,300.2102779,301.8919113,302.4910833,100957.1262,100377.187,3.956817925,2.311415979,2.282571458,1.475808217,2.575791679,5.823077717,6.693679954,3.247585367,-0.014402508,-0.037131392,-0.065552737,-5.18E-06,-1.68E-06,-2.81E-06,0.014808844,0.011733099,0.008530747,83.23369704,77.49501896,90.73280358,7535.403479,14706.82121,295.0882421,291.1115067,282.5004529,101147.1171,99072.46733,295.870545,296.3903625,101335.289,90062.70613,286.1242992,286.6867025,7546.356208,14487.17483,300.6699004,302.9203158,302.7520296,100818.5202,100812.5997,1.564716133,1.657671572,1.52938713,1.723799438,1.771690963,0.374694421,-0.009709562,-0.008733534,-0.023844488,6.36E-06,6.85E-06,1.52E-06,0.015783926,0.013003934,0.008527125,87.78441596,82.63809692,76.88984688,-3.62E-07,2.22E-07,-2.68E-06
9/8/2021,22.75408248,3.4189122,5.351574,4.633053,2.8426719,0.04300952,-3.8469934,10.061271,-1.0890083,8.71631,-3.8304963,-4.4111648,-4.4111648,-6.3076825,6.257706,0.013185296,0.015192437,0.010875011,0.010813524,0.004792734,0.009240633,0.001991727,0.004476994,80.385605,93.359856,79.10882,93.703224,47.884743,78.66773,32.320198,74.15959,8014.8486,7397.6055,15103.307,14596.28,30706.688,57423.777,57532.75,291.0711,294.22858,289.37473,292.19934,280.2116,284.17563,268.1637,269.90332,-3.25E-05,2.97E-05,-2.57E-05,3.49E-05,-2.13E-05,-7.55E-06,-5.53E-06,1.46E-05,0.028404633,-0.07859763,0.055239238,0.003194055,0.038498085,0.03384415,0.057567555,0.04759594,-277.95135,300.5938,296.20325,294.6842,281.86887,0.26818976,3.1558971,-0.14777438,3.9975097,101432.77,101055.02,4.0634613,2.9061127,66.86902,238.3761,0.71583945,3.5841606,0.116857424,0.4555039,0.063362755,0.0597229,300.16745,227.27151,299.86578,302.6906,101189.836,100694.98,38.571705,0.03260581,0.010587275,4.773426,65.56451,13.912106,62.475967,-203350.36,45.77701,869983.4,4.05276305,299.9513388,301.7389171,302.45627,100967.2584,100386.3953,4.0178006,4.380477154,5.658866254,4.408156442,3.593642925,6.589071567,7.972123767,6.544348375,0.003876014,-0.007474545,-0.057970693,-1.14E-05,-1.22E-05,-1.15E-05,0.014448387,0.011566887,0.008327089,81.47744933,76.70384817,90.66970333,7537.956758,14707.11696,295.0468275,291.0687133,282.4086563,101070.478,98994.77346,295.9935325,296.3591046,101032.4043,89789.13683,286.0685888,286.7184817,7301.445604,14246.86573,300.8570488,302.9309092,302.7263717,100750.4053,100744.4795,0.606126935,-0.347007137,-1.287633307,3.433859921,2.94216565,1.515524287,-0.026039703,-0.043342828,-0.080701553,1.13E-05,1.19E-05,8.01E-06,0.016009413,0.012787612,0.008259903,87.33892133,80.42999542,73.75695521,-2.60E-06,-2.26E-06,-3.15E-06
9/9/2021,0.14834708,3.287395,4.3419757,2.138045,1.4344857,3.2008228,-4.001745,13.325302,-3.4690008,10.38545,-1.0350202,-6.0917625,-6.0917625,-8.975349,10.180881,0.012009462,0.01686759,0.009406766,0.010459026,0.004028105,0.00854886,0.002275415,0.004058205,69.91273,93.74895,71.19776,92.575096,43.18091,79.978806,37.18548,76.382706,7993.3833,7361.7354,15089.433,14561.9375,30683.705,57410.266,57519.355,291.68738,294.67834,289.84286,292.3942,281.09442,283.8635,268.62933,269.9222,-2.40E-05,2.22E-05,-1.52E-05,2.80E-05,-1.34E-05,6.96E-06,-9.38E-07,3.58E-05,0.052088898,-0.08476336,0.10111737,-0.08748889,0.042910457,0.03678151,0.029842654,0.022215802,-275.135,300.94104,296.80157,294.4085,281.00375,-0.09693209,3.9155488,-1.460326,3.803173,101191.28,100879.39,4.5234456,2.2449467,104.958885,237.10498,0.7872672,3.7122507,0.12679796,0.5310821,0.029563267,0.0313282,300.08966,227.2432,299.93295,302.73465,101167.85,100712.94,35.013996,0.008201599,0.009290874,2.2974334,56.319588,6.8892164,67.47303,-239881.22,175.78809,902548,4.713882808,300.6215117,301.833255,302.4517925,100982.9994,100403.8385,3.497619246,3.935755533,5.672851792,5.088645558,2.645064667,5.427138421,7.216091713,6.948930892,0.005930492,0.004304559,-0.0141737,-1.68E-05,-1.65E-05,-1.37E-05,0.014337475,0.011663204,0.007921014,77.71304942,75.36964033,86.97584488,7569.799775,14751.63846,295.7012063,291.4670563,282.6094192,101154.1118,99074.43346,296.14527,296.3932629,100928.1752,89701.12063,285.1416625,285.8869021,7203.812521,14128.80488,300.6761533,302.7687375,302.6404783,100675.9396,100670.0197,1.084247753,-0.261997645,-1.882044665,8.054077621,7.591278975,4.110091421,-0.073558096,-0.131272728,-0.217641494,2.93E-05,3.29E-05,3.22E-05,0.01609991,0.013197945,0.008719926,88.31262467,83.708251,78.25179833,-8.56E-06,-6.84E-06,-4.80E-06
9/10/2021,0.016665086,3.6258595,3.471089,-1.0348295,1.7999452,0.84610814,-4.38435,12.246021,-3.6726894,10.384765,-4.681398,-5.865907,-5.865907,-7.083207,12.316063,0.012591649,0.016682796,0.010562087,0.010256096,0.005900397,0.00917004,0.002670224,0.004869171,71.749115,92.99407,75.496635,87.924576,55.012917,77.92521,44.201477,82.636375,7842.728,7243.996,14967.43,14448.053,30625.594,57390.254,57517.938,292.37292,294.64645,290.41898,292.73727,279.40204,283.8085,268.68225,269.97885,-1.96E-05,2.26E-05,-2.87E-05,2.73E-05,-1.09E-05,1.06E-05,-4.31E-06,1.31E-05,-0.01053528,-0.080985114,-0.021539293,-0.13363545,0.015202841,0.033098858,0.007953326,0.00584507,-266.00964,301.2628,296.9872,295.04214,281.03665,-0.25688997,3.2979233,-1.3035896,3.9192498,101207.32,100726.66,5.066742,2.3982468,109.39168,234.02043,0.7490186,3.683615,0.14580503,0.6684437,0.08822568,0.027737934,300.13354,227.14023,299.97345,302.6076,101021.58,100600.98,43.503994,0.005727132,0.009198984,1.7623265,71.16149,7.468669,75.96483,-213742.45,36.40885,894739.3,3.901231208,300.7284571,301.8689613,302.4649792,100996.9144,100417.1419,3.887460204,3.168783592,3.859588813,2.520612617,1.307055425,5.820223954,7.626341558,6.755391529,0.019472265,0.021826486,0.002502369,-1.46E-05,-1.37E-05,-1.26E-05,0.014392342,0.011921847,0.007965323,78.09112479,76.625358,93.47371483,7580.548904,14763.29125,295.6695754,291.5425679,282.8567433,101134.1813,99055.85704,296.2426442,296.5110525,101077.5521,89835.23392,285.2907046,286.1106471,7328.468817,14253.9851,300.9832283,302.69925,302.5158204,100591.3204,100585.4027,5.938392508,4.239052696,3.252247785,9.522825167,10.26698206,8.174137179,-0.051885267,-0.084919218,-0.112448687,2.87E-05,3.41E-05,3.51E-05,0.015833169,0.013132754,0.008820281,85.86040771,82.13586275,77.51904767,-5.88E-06,-3.31E-06,-2.52E-07
9/11/2021,16.0002106,1.058143,2.2493737,-3.7646441,-0.27026623,-2.9605944,-4.339212,11.344952,-4.20041,9.038828,-6.076686,-2.3377533,-2.3377533,-5.737392,12.8996935,0.013420518,0.016290866,0.01216804,0.010195989,0.008593097,0.008602626,0.003722365,0.004652632,81.23506,90.58862,84.0167,80.90968,77.86937,76.64537,60.21598,86.084274,7695.6826,7096.574,14847.14,14308.038,30442.719,57325.926,57460.156,292.6195,294.8858,290.76053,292.922,278.9713,284.05466,268.60522,270.4283,-1.40E-05,1.83E-05,-3.28E-05,3.19E-05,-7.62E-06,1.27E-05,-3.56E-06,4.88E-06,-0.013522427,-0.04615589,-0.012351194,-0.22940238,-0.027031463,0.001738985,0.00962027,-0.003947338,-191.66339,300.92264,296.9616,295.88275,281.63953,-0.39104205,1.9801223,-1.9493542,3.5861988,101330.14,100898.4,5.5172935,2.7147012,90.09909,220.69826,0.7064461,3.626057,0.13889264,0.7544291,0.0752182,0.036844887,300.1302,227.04684,299.9335,302.60532,100849.625,100413.79,53.259136,0.035265602,0.022247432,5.7260833,89.593155,35.28121,87.61114,-146158.53,-313.89438,648564.7,1.879549356,300.7004904,301.8659296,302.4410417,100882.6931,100303.4921,2.944219946,3.056493792,3.167811463,0.206530123,-2.912979827,4.833137513,7.598391021,8.934548563,0.018726428,0.024230929,0.01601955,-1.45E-05,-1.34E-05,-1.04E-05,0.014674628,0.0118394,0.007928182,78.56292221,74.75641913,86.67652471,7486.955483,14676.3871,295.8874958,291.8275908,283.1775225,100981.7175,98903.84067,295.9190146,296.3635567,101110.6537,89852.13379,285.3862583,286.0947992,7361.186012,14291.08433,301.4266133,302.6143133,302.4532192,100505.6232,100499.7129,9.614540938,6.967645346,5.767341525,8.361926554,10.08920533,9.548622,-0.031918316,-0.056482701,-0.01870451,1.37E-05,2.13E-05,1.92E-05,0.015750857,0.012916294,0.008702327,83.63244542,79.48228738,74.19336908,-4.92E-06,-1.29E-06,4.77E-06
9/12/2021,23.93564558,0.7655977,1.0700494,-4.3464727,-2.3796737,-3.2314801,-4.2180185,9.56785,-4.0837755,7.806565,-3.4478736,0.4044215,0.4044215,-6.7635565,8.719517,0.014398655,0.016427156,0.013305624,0.010942364,0.008257377,0.008796896,0.004589119,0.004866203,89.94933,88.79745,88.25673,87.1164,77.89259,78.31691,90.09944,75.94289,7700.9355,7095.096,14876.498,14314.228,30456.324,57363.367,57334.133,293.04358,295.10895,291.32056,293.371,280.26773,284.61655,268.38177,270.92316,-1.84E-05,3.88E-05,-1.90E-05,1.65E-05,-1.03E-05,1.55E-05,-2.66E-06,-6.84E-06,-0.000513633,-0.040016092,0.018101811,-0.06832651,-0.10923819,-0.14860585,-0.032700457,-0.0285933,-199.60556,300.16345,297.5787,296.01157,281.7447,-0.3199266,0.85560036,-1.6092727,2.868724,101382.8,101059.055,5.220655,3.2105408,107.94182,209.99265,0.5662451,3.5667636,0.16690603,0.68828773,0.06434759,0.026180904,300.0704,226.94806,299.89865,302.6322,100832.01,100444.84,55.74277,0.08864975,0.0346303,17.756462,81.68675,58.45108,91.76544,-119880.95,-842.2833,513188.7,0.228700346,300.5464958,301.9105767,302.3829458,100809.4277,100230.8321,2.7733351,2.913324063,2.762720075,-0.72774095,-4.568927613,4.652637483,6.875920842,7.885252729,0.014334463,0.002587838,-0.031782818,-1.29E-05,-8.52E-06,-1.36E-06,0.014723579,0.012048978,0.008504703,78.49211371,76.29848825,93.54524213,7425.755371,14616.1916,295.9761033,291.7817871,282.8952375,101162.278,99076.40042,295.6084883,296.1324271,101133.6637,89865.20754,285.0305704,285.6343738,7370.9076,14294.19046,301.4186196,302.4434125,302.33087,100503.2015,100497.293,10.03603473,7.621449617,6.834367767,6.011523417,6.231909667,4.63930621,-0.044326285,-0.053006289,-0.010686435,1.38E-05,2.04E-05,1.32E-05,0.015746581,0.01321188,0.009015679,82.27198417,80.46492054,75.65452579,-4.97E-06,1.98E-06,3.28E-06
9/13/2021,73.12708509,-1.0849781,-1.4280714,-3.9117875,-1.0855852,0.01467514,-0.6821581,4.236075,-0.35318753,3.7930324,-4.1079345,1.6589725,1.6589725,-7.2491164,0.095894456,0.015197079,0.015759772,0.012999035,0.011101386,0.008294485,0.008932982,0.004492961,0.004727781,87.34827,90.20309,85.483696,92.42962,80.982056,83.31766,88.24922,67.68669,7786.634,7403.6157,14988.836,14613.553,30760.354,57586.156,57409.754,293.73993,295.7362,291.8018,293.09958,281.0191,284.57477,268.5947,270.8221,-4.16E-06,2.58E-05,-1.30E-05,5.27E-06,1.29E-05,8.75E-06,1.07E-05,-9.98E-06,-0.070715465,-0.019761283,-0.10295756,0.019135633,-0.1271061,-0.15327492,-0.29517785,-0.066095114,-215.85817,299.5801,297.9909,296.2513,281.5665,-1.0018356,-0.5281289,-0.11627134,1.5463467,101374.45,100986.84,4.429652,3.26386,136.76482,189.63208,0.53063446,3.807864,0.16966392,0.60781133,0.056536995,0.0758508,300.15213,226.84802,299.92288,302.69406,100937.01,100803.04,54.27551,0.13074239,0.07188568,29.441324,85.3275,52.320194,94.04812,-127026.32,-1427.0929,691671.3,-1.214725335,300.1068608,301.8576763,302.3918108,100961.3419,100382.3616,3.154487729,2.328248442,2.195144921,-0.040716678,-0.237941027,4.923318108,5.500366421,1.428092911,-0.016815562,-0.063210846,-0.153252245,-5.33E-06,-6.99E-07,4.71E-06,0.014885459,0.012417963,0.008830065,82.23868283,81.05342554,97.18287333,7539.363721,14718.5906,295.4167646,291.3111046,282.611145,101545.0218,99449.98846,295.4071025,295.8235079,101544.2217,90237.237,284.6232471,285.1549613,7698.483329,14609.83008,301.1251175,302.4351517,302.238535,100841.642,100835.7192,8.922132333,8.768917229,7.869092738,1.098952625,1.000202363,-1.910117317,-0.013570318,-0.008629724,0.008767217,5.90E-06,5.98E-06,7.87E-07,0.015759905,0.01304817,0.008922538,83.85739333,80.334847,75.92257167,-1.40E-06,2.29E-06,-1.58E-06
9/14/2021,142.2586384,1.9930815,-0.4111932,-1.6370169,2.5848236,4.5908866,2.793449,-0.56029075,-0.047111496,1.8739293,-0.7713915,2.3562737,2.3562737,-7.512478,-5.7036605,0.014607021,0.0147888,0.011773277,0.010903114,0.008048145,0.008624467,0.004503774,0.004262333,87.3387,89.81091,79.736664,87.97885,77.49875,77.712616,95.20663,54.28891,7825.2085,7695.6826,15033.8,14895.767,31033.28,57696.227,57553.36,294.11713,295.51074,291.70294,292.75613,281.58368,284.5188,268.53333,270.4747,-1.16E-05,-1.04E-05,-3.95E-06,-4.21E-06,3.25E-06,4.79E-06,1.79E-05,6.43E-06,-0.11789255,-0.0641104,-0.13486652,0.035627566,-0.3083424,-0.14307697,-0.03429067,0.022759397,-161.51562,299.43948,297.52075,296.0146,280.6659,-0.53752834,0.52426594,-0.6290976,1.3392456,101341.54,100864.6,4.414576,2.8641994,179.4966,138.45761,0.5240426,3.7097242,0.13309827,0.5720946,0.04651451,0.09716479,300.2277,226.58575,299.91098,302.50757,100960.38,101098.984,53.719746,0.09000301,0.030050676,15.677039,98.11434,63.250664,97.391594,-125315.33,-1373.5618,447430.66,1.589117252,299.5927421,301.6647417,302.4098667,101148.0631,100566.6713,2.6668714,1.715443078,1.287621061,0.492299546,3.319889646,5.301354488,5.329025546,-0.777788836,-0.008542286,-0.054179231,-0.171211362,-1.66E-06,4.84E-06,8.20E-06,0.014024397,0.011785026,0.008705689,81.09910421,79.691204,86.69831146,7678.628846,14839.84179,294.6892663,290.7973733,282.1194117,101597.0971,99502.19925,295.4558146,295.9236996,101751.2517,90409.94617,284.365585,284.8587729,7855.63165,14756.31546,300.9331371,302.5085,302.2897167,101125.6385,101119.7102,4.295896603,5.167405879,5.492160738,-2.2780724,-3.322318958,-5.580404329,0.007854102,0.016851021,0.010865831,-8.43E-06,-1.05E-05,-1.12E-05,0.015064185,0.012140067,0.008263147,81.2074285,75.538146,74.84362017,1.13E-06,8.35E-07,-1.74E-06
9/15/2021,2.061630736,0.4631341,0.7949594,0.94333583,5.3314247,4.486129,-2.206405,1.924251,-2.692189,2.3503425,-3.144682,2.5103676,2.5103676,-7.0223308,-4.3778915,0.014475435,0.014797454,0.010612765,0.010967588,0.007142801,0.009108203,0.003430604,0.004292187,79.42879,89.046875,73.01054,82.42497,64.210434,75.04036,78.42663,58.53714,7822.051,7741.021,15019.5,14932.342,31055.605,57701.543,57510.066,291.83447,295.3124,291.85245,292.53915,280.8093,284.37537,268.26385,270.316,-1.49E-05,2.53E-05,-1.39E-05,8.49E-06,-1.30E-05,1.27E-05,-1.58E-05,6.86E-06,-0.08661989,-0.04704622,-0.07974291,-0.001411915,-0.016492289,0.010302146,0.020922383,0.014190714,-228.69481,300.80215,296.04837,295.90244,280.3487,0.15043959,-0.7246804,-1.5219923,0.13813338,101365.125,100728.52,5.3651013,2.5086517,78.758514,119.59102,0.5364873,3.895255,0.100868165,0.511374,0.04681015,0.06370989,300.29657,226.64816,300.00638,302.68436,100954.67,101125.18,48.856483,0.043435413,0.016460817,12.066047,51.93831,19.691658,63.20321,-160609.88,241.87956,785297.4,0.68150695,299.7457121,301.4785042,302.3807558,101176.6867,100593.4987,-0.508642702,0.855769997,0.179180736,1.241038451,2.850040954,0.768066214,2.134965775,1.445556347,0.026879449,0.036439844,0.024326176,-3.79E-06,1.62E-07,3.23E-06,0.01330983,0.010979012,0.007870059,76.73693454,72.81550521,87.63294488,7704.394825,14867.11504,294.7292596,291.1104729,282.2162508,101411.6144,99323.37067,295.5482096,296.0308663,101610.7788,90283.69863,283.9620967,284.2817796,7748.999246,14659.82456,300.7681738,302.5616917,302.4193142,101170.288,101164.3679,0.762717661,1.673349607,1.093333776,-1.353763197,-2.932899342,-5.217368296,0.013370341,0.019062285,-0.000426534,-8.24E-06,-9.60E-06,-6.99E-06,0.014771394,0.012121982,0.007979105,81.35544133,77.91561304,73.78530188,1.39E-06,-1.43E-07,-1.26E-06
